geneID	cluster	domain	pfam
Pele_DN135316_c0_g2	4	Beta-prop_VPS8	PF23410
Pele_DN135316_c0_g2	4	Beta-prop_EML_2	PF23414
Pele_DN135316_c0_g2	4	WD40_WDHD1_1st	PF24817
Pele_DN135316_c0_g2	4	Beta-prop_WDR3_1st	PF25173
Pele_DN135316_c0_g2	4	Beta-prop_THOC3	PF25174
Pele_DN135770_c0_g1	4	WD40	PF00400
Pele_DN135770_c0_g1	4	ANAPC4_WD40	PF12894
Pele_DN135770_c0_g1	4	Beta-prop_ACSF4	PF13570
Pele_DN135770_c0_g1	4	NOMO1-like_9th	PF22902
Pele_DN135770_c0_g1	4	Beta-prop_IFT122_1st	PF23381
Pele_DN135770_c0_g1	4	Beta-prop_IFT140_1st	PF23383
Pele_DN135770_c0_g1	4	Beta-prop_WDR90_POC16_2nd	PF23393
Pele_DN135770_c0_g1	4	Beta-prop_VPS8	PF23410
Pele_DN135770_c0_g1	4	Beta-prop_EML_2	PF23414
Pele_DN135770_c0_g1	4	Beta-prop_WDR75_1st	PF23869
Pele_DN135770_c0_g1	4	WD40_MABP1-WDR62_2nd	PF24782
Pele_DN135770_c0_g1	4	WDR55	PF24796
Pele_DN135770_c0_g1	4	Beta-prop_WDR35_TULP_N	PF24797
Pele_DN135770_c0_g1	4	EIF3I	PF24805
Pele_DN135770_c0_g1	4	WD40_CDC20-Fz	PF24807
Pele_DN135770_c0_g1	4	WD40_Prp19	PF24814
Pele_DN135770_c0_g1	4	WD40_WDHD1_1st	PF24817
Pele_DN135770_c0_g1	4	Beta-prop_WDR36-Utp21_2nd	PF25168
Pele_DN135770_c0_g1	4	Beta-prop_WDR36-Utp21_1st	PF25171
Pele_DN135770_c0_g1	4	Beta-prop_WDR3_2nd	PF25172
Pele_DN135770_c0_g1	4	Beta-prop_WDR3_1st	PF25173
Pele_DN135770_c0_g1	4	Beta-prop_WDR5	PF25175
Pele_DN135770_c0_g1	4	Beta-prop_Aladin	PF25460
Pele_DN135770_c0_g1	4	Tricorn_2nd	PF26550
Pele_DN135770_c0_g1	4	DUF8434	PF28542
Pele_DN135938_c0_g1	4	zf-C2H2_4	PF13894
Pele_DN135938_c0_g1	4	YcxB	PF14317
Pele_DN136276_c0_g1	4	ABC_tran	PF00005
Pele_DN136276_c0_g1	4	Sigma54_activat	PF00158
Pele_DN136276_c0_g1	4	RNA_helicase	PF00910
Pele_DN136276_c0_g1	4	NB-ARC	PF00931
Pele_DN136276_c0_g1	4	Parvo_NS1	PF01057
Pele_DN136276_c0_g1	4	Mg_chelatase	PF01078
Pele_DN136276_c0_g1	4	ATPase_2	PF01637
Pele_DN136276_c0_g1	4	IstB_IS21	PF01695
Pele_DN136276_c0_g1	4	TsaE	PF02367
Pele_DN136276_c0_g1	4	PhoH	PF02562
Pele_DN136276_c0_g1	4	WS_DGAT_cat	PF03007
Pele_DN136276_c0_g1	4	GCP_C_terminal	PF04130
Pele_DN136276_c0_g1	4	ResIII	PF04851
Pele_DN136276_c0_g1	4	RuvB_N	PF05496
Pele_DN136276_c0_g1	4	DUF815	PF05673
Pele_DN136276_c0_g1	4	NACHT	PF05729
Pele_DN136276_c0_g1	4	TIP49	PF06068
Pele_DN136276_c0_g1	4	Torsin	PF06309
Pele_DN136276_c0_g1	4	ATPase	PF06745
Pele_DN136276_c0_g1	4	AAA_2	PF07724
Pele_DN136276_c0_g1	4	AAA_3	PF07726
Pele_DN136276_c0_g1	4	AAA_5	PF07728
Pele_DN136276_c0_g1	4	CPT	PF07931
Pele_DN136276_c0_g1	4	SLFN-g3_helicase	PF09848
Pele_DN136276_c0_g1	4	Pet191_N	PF10203
Pele_DN136276_c0_g1	4	DAP3	PF10236
Pele_DN136276_c0_g1	4	AAA_7	PF12775
Pele_DN136276_c0_g1	4	AAA_11	PF13086
Pele_DN136276_c0_g1	4	AAA_14	PF13173
Pele_DN136276_c0_g1	4	AAA_16	PF13191
Pele_DN136276_c0_g1	4	AAA_17	PF13207
Pele_DN136276_c0_g1	4	AAA_18	PF13238
Pele_DN136276_c0_g1	4	AAA_19	PF13245
Pele_DN136276_c0_g1	4	AAA_22	PF13401
Pele_DN136276_c0_g1	4	AAA_24	PF13479
Pele_DN136276_c0_g1	4	AAA_28	PF13521
Pele_DN136276_c0_g1	4	AAA_30	PF13604
Pele_DN136276_c0_g1	4	AAA_33	PF13671
Pele_DN136276_c0_g1	4	COE1_HLH	PF16423
Pele_DN136276_c0_g1	4	GCP_N_terminal	PF17681
Pele_DN136276_c0_g1	4	DUF5906	PF19263
Pele_DN136276_c0_g1	4	bpMoxR	PF20030
Pele_DN136276_c0_g1	4	nSTAND3	PF20720
Pele_DN136276_c0_g1	4	NPHP3_N	PF24883
Pele_DN136276_c0_g1	4	nSTAND_NTPase5	PF25199
Pele_DN136276_c0_g1	4	nSTAND6	PF25201
Pele_DN136594_c0_g3	4	GrpE	PF01025
Pele_DN136594_c0_g3	4	V_ATPase_I	PF01496
Pele_DN136594_c0_g3	4	Herpes_UL6	PF01763
Pele_DN136594_c0_g3	4	M	PF02370
Pele_DN136594_c0_g3	4	OmpH	PF03938
Pele_DN136594_c0_g3	4	FapA	PF03961
Pele_DN136594_c0_g3	4	SlyX	PF04102
Pele_DN136594_c0_g3	4	DUF641	PF04859
Pele_DN136594_c0_g3	4	DivIC	PF04977
Pele_DN136594_c0_g3	4	DUF724	PF05266
Pele_DN136594_c0_g3	4	FlaC_arch	PF05377
Pele_DN136594_c0_g3	4	Prominin	PF05478
Pele_DN136594_c0_g3	4	THOC7	PF05615
Pele_DN136594_c0_g3	4	ZapB	PF06005
Pele_DN136594_c0_g3	4	YabA	PF06156
Pele_DN136594_c0_g3	4	UPF0242	PF06785
Pele_DN136594_c0_g3	4	IFP_35_N	PF07334
Pele_DN136594_c0_g3	4	Spc24	PF08286
Pele_DN136594_c0_g3	4	ATG16	PF08614
Pele_DN136594_c0_g3	4	Fib_alpha	PF08702
Pele_DN136594_c0_g3	4	Trimer_CC	PF08954
Pele_DN136594_c0_g3	4	ADIP	PF11559
Pele_DN136594_c0_g3	4	DUF3450	PF11932
Pele_DN136594_c0_g3	4	TMF_DNA_bd	PF12329
Pele_DN136594_c0_g3	4	DUF3782	PF12644
Pele_DN136594_c0_g3	4	AAA_13	PF13166
Pele_DN136594_c0_g3	4	DUF4407	PF14362
Pele_DN136594_c0_g3	4	DUF4446	PF14584
Pele_DN136594_c0_g3	4	HAUS-augmin3	PF14932
Pele_DN136594_c0_g3	4	CAGE1	PF15066
Pele_DN136594_c0_g3	4	CCDC-167	PF15188
Pele_DN136594_c0_g3	4	CLZ	PF16526
Pele_DN136594_c0_g3	4	GIT_CC	PF16559
Pele_DN136594_c0_g3	4	PKcGMP_CC	PF16808
Pele_DN136594_c0_g3	4	APG6_N	PF17675
Pele_DN136594_c0_g3	4	DUF5595	PF18077
Pele_DN136594_c0_g3	4	ERM_helical	PF20492
Pele_DN136594_c0_g3	4	Sas-6_C_CC	PF22216
Pele_DN136594_c0_g3	4	bHLH_IRO3	PF23177
Pele_DN136594_c0_g3	4	DUF7491	PF24319
Pele_DN136594_c0_g3	4	ANG-1	PF25443
Pele_DN136594_c0_g3	4	CC_Bre1	PF26095
Pele_DN136594_c0_g3	4	MTUS1_CCDC69_CC2	PF27558
Pele_DN136594_c0_g3	4	T4SS_LegC2C7	PF28175
Pele_DN136789_c0_g1	4	Baculo_PEP_C	PF04513
Pele_DN136789_c0_g1	4	AdHead_fibreRBD	PF16812
Pele_DN136789_c0_g1	4	CCDC39	PF24161
Pele_DN136789_c0_g1	4	MJ0043_C	PF27218
Pele_DN137111_c0_g2	4	WD40	PF00400
Pele_DN137111_c0_g2	4	Beta-prop_IFT122_1st	PF23381
Pele_DN137111_c0_g2	4	WDR55	PF24796
Pele_DN137111_c0_g2	4	EIF3I	PF24805
Pele_DN137111_c0_g2	4	WD40_CDC20-Fz	PF24807
Pele_DN137111_c0_g2	4	Beta-prop_TEP1_2nd	PF25047
Pele_DN137111_c0_g2	4	Beta-prop_WDR3_1st	PF25173
Pele_DN137111_c0_g2	4	Beta-prop_THOC3	PF25174
Pele_DN137412_c1_g2	4	Glyco_transf_61	PF04577
Pele_DN137412_c1_g2	4	ATG2_CAD	PF13329
Pele_DN137412_c1_g2	4	IL2RB_N1	PF18707
Pele_DN137457_c0_g1	4	WD40	PF00400
Pele_DN137457_c0_g1	4	DUF7099	PF23388
Pele_DN137457_c0_g1	4	Beta-prop_EML_2	PF23414
Pele_DN137457_c0_g1	4	WD40_CDC20-Fz	PF24807
Pele_DN137457_c0_g1	4	WD40_WDHD1_1st	PF24817
Pele_DN137457_c0_g1	4	Beta-prop_THOC3	PF25174
Pele_DN137671_c1_g2	4	Glutaredoxin	PF00462
Pele_DN137671_c1_g2	4	RuvA_N	PF01330
Pele_DN137671_c1_g2	4	Secretin_N_2	PF07655
Pele_DN137671_c1_g2	4	Thioredoxin_2	PF13098
Pele_DN137671_c1_g2	4	GST_N_2	PF13409
Pele_DN137671_c1_g2	4	GST_N_3	PF13417
Pele_DN137671_c1_g2	4	NAD_kinase_C	PF20143
Pele_DN137671_c1_g2	4	CUT_N	PF25057
Pele_DN137671_c1_g2	4	DUF8384	PF28361
Pele_DN137860_c0_g1	4	Bromodomain	PF00439
Pele_DN137885_c3_g3	4	Cyclin_N	PF00134
Pele_DN137885_c3_g3	4	ubiquitin	PF00240
Pele_DN137885_c3_g3	4	HAT_Syf1_CNRKL1_N	PF23233
Pele_DN137885_c3_g3	4	HAT_PRP39_N	PF23240
Pele_DN137885_c3_g3	4	HAT_PRP39_C	PF23241
Pele_DN137954_c0_g1	4	WD40	PF00400
Pele_DN137954_c0_g1	4	ANAPC4_WD40	PF12894
Pele_DN137954_c0_g1	4	YmzC	PF14157
Pele_DN137954_c0_g1	4	Beta-prop_NUP159_NUP214	PF16755
Pele_DN137954_c0_g1	4	RMC1_N	PF21029
Pele_DN137954_c0_g1	4	Beta-prop_NOL10_N	PF23098
Pele_DN137954_c0_g1	4	Beta-prop_IFT122_1st	PF23381
Pele_DN137954_c0_g1	4	Beta-prop_WDR90_POC16_2nd	PF23393
Pele_DN137954_c0_g1	4	Beta-prop_EML	PF23409
Pele_DN137954_c0_g1	4	Beta-prop_VPS8	PF23410
Pele_DN137954_c0_g1	4	Beta-prop_EML_2	PF23414
Pele_DN137954_c0_g1	4	Beta-prop_EIPR1	PF23609
Pele_DN137954_c0_g1	4	Beta-prop_RIG_2nd	PF23775
Pele_DN137954_c0_g1	4	Beta-prop_EDC4L	PF24106
Pele_DN137954_c0_g1	4	WD40_MABP1-WDR62_2nd	PF24782
Pele_DN137954_c0_g1	4	WDR55	PF24796
Pele_DN137954_c0_g1	4	Beta-prop_WDR35_TULP_N	PF24797
Pele_DN137954_c0_g1	4	EIF3I	PF24805
Pele_DN137954_c0_g1	4	WD40_CDC20-Fz	PF24807
Pele_DN137954_c0_g1	4	WD40_Prp19	PF24814
Pele_DN137954_c0_g1	4	WD40_WDHD1_1st	PF24817
Pele_DN137954_c0_g1	4	Beta-prop_TEP1_2nd	PF25047
Pele_DN137954_c0_g1	4	CD59	PF25152
Pele_DN137954_c0_g1	4	Beta-prop_WDR36-Utp21_2nd	PF25168
Pele_DN137954_c0_g1	4	Beta-prop_WDR36-Utp21_1st	PF25171
Pele_DN137954_c0_g1	4	Beta-prop_WDR3_2nd	PF25172
Pele_DN137954_c0_g1	4	Beta-prop_WDR3_1st	PF25173
Pele_DN137954_c0_g1	4	Beta-prop_THOC3	PF25174
Pele_DN137954_c0_g1	4	Beta-prop_WDR5	PF25175
Pele_DN137954_c0_g1	4	WD40_Gbeta	PF25391
Pele_DN138510_c0_g1	4	bZIP_1	PF00170
Pele_DN138510_c0_g1	4	Lectin_N	PF03954
Pele_DN138510_c0_g1	4	Sec8_N	PF04048
Pele_DN138510_c0_g1	4	DivIC	PF04977
Pele_DN138510_c0_g1	4	FlaC_arch	PF05377
Pele_DN138510_c0_g1	4	DUF2730	PF10805
Pele_DN138510_c0_g1	4	ADIP	PF11559
Pele_DN138510_c0_g1	4	TMF_TATA_bd	PF12325
Pele_DN138510_c0_g1	4	DUF4407	PF14362
Pele_DN138510_c0_g1	4	Fuz_longin_3	PF19038
Pele_DN138510_c0_g1	4	DUF7491	PF24319
Pele_DN138510_c0_g1	4	Rab11-FIP3	PF25450
Pele_DN138510_c0_g1	4	HH_AprE	PF25994
Pele_DN138510_c0_g1	4	COLEC12	PF26004
Pele_DN138510_c0_g1	4	CC_Bre1	PF26095
Pele_DN138510_c0_g1	4	BEGAIN_coil	PF27583
Pele_DN138510_c0_g1	4	ODF2_C	PF27605
Pele_DN138510_c0_g1	4	CCDC61_coil	PF27935
Pele_DN138519_c0_g1	4	mRNA_cap_enzyme	PF01331
Pele_DN138519_c0_g1	4	LytTR	PF04397
Pele_DN138519_c0_g1	4	zf-H2C2_2	PF13465
Pele_DN138519_c0_g1	4	DUF4428	PF14471
Pele_DN138519_c0_g1	4	zf-UDP	PF14569
Pele_DN138519_c0_g1	4	Zn_SUZ12	PF23320
Pele_DN138519_c0_g1	4	CoiA_N	PF25164
Pele_DN138814_c0_g1	4	ig	PF00047
Pele_DN138814_c0_g1	4	RIFIN	PF02009
Pele_DN138814_c0_g1	4	PAH	PF02671
Pele_DN138814_c0_g1	4	ZapB	PF06005
Pele_DN138814_c0_g1	4	Orf78	PF06024
Pele_DN138814_c0_g1	4	Baculo_11_kDa	PF06143
Pele_DN138814_c0_g1	4	DUF1180	PF06679
Pele_DN138814_c0_g1	4	I-set	PF07679
Pele_DN138814_c0_g1	4	EGF_2	PF07974
Pele_DN138814_c0_g1	4	DUF2937	PF11157
Pele_DN138814_c0_g1	4	Tcell_CD4_C	PF12104
Pele_DN138814_c0_g1	4	hEGF	PF12661
Pele_DN138814_c0_g1	4	Ig_2	PF13895
Pele_DN138814_c0_g1	4	Ig_3	PF13927
Pele_DN138814_c0_g1	4	TMEM154	PF15102
Pele_DN138814_c0_g1	4	Stevor	PF17410
Pele_DN138814_c0_g1	4	NCMAP	PF27960
Pele_DN139677_c0_g1	4	BUD31	PF01125
Pele_DN139677_c0_g1	4	DUF16	PF01519
Pele_DN139677_c0_g1	4	Baculo_PEP_C	PF04513
Pele_DN139677_c0_g1	4	Laminin_II	PF06009
Pele_DN139677_c0_g1	4	DUF4200	PF13863
Pele_DN139677_c0_g1	4	DUF4795	PF16043
Pele_DN139677_c0_g1	4	TolA_bind_tri	PF16331
Pele_DN139677_c0_g1	4	JIP_LZII	PF16471
Pele_DN139677_c0_g1	4	DUF7310	PF23991
Pele_DN139677_c0_g1	4	CCDC39	PF24161
Pele_DN139677_c0_g1	4	ODF2_N	PF27578
Pele_DN139716_c0_g1	4	WD40	PF00400
Pele_DN139716_c0_g1	4	Branch_AA_trans	PF05525
Pele_DN139716_c0_g1	4	Nucleoporin_N	PF08801
Pele_DN139716_c0_g1	4	Beta-prop_Nup120_160	PF11715
Pele_DN139716_c0_g1	4	ANAPC4_WD40	PF12894
Pele_DN139716_c0_g1	4	Beta-prop_ACSF4	PF13570
Pele_DN139716_c0_g1	4	NBCH_WD40	PF20426
Pele_DN139716_c0_g1	4	WDR54	PF21031
Pele_DN139716_c0_g1	4	Beta-prop_NOL10_N	PF23098
Pele_DN139716_c0_g1	4	WD_LRWD1	PF23215
Pele_DN139716_c0_g1	4	WDR90_beta-prop_4th	PF23342
Pele_DN139716_c0_g1	4	Beta-prop_IFT122_1st	PF23381
Pele_DN139716_c0_g1	4	Beta-prop_WDR19_1st	PF23389
Pele_DN139716_c0_g1	4	Beta-prop_WDR90_POC16_2nd	PF23393
Pele_DN139716_c0_g1	4	Beta-prop_EML	PF23409
Pele_DN139716_c0_g1	4	Beta-prop_VPS8	PF23410
Pele_DN139716_c0_g1	4	Beta-prop_EML_2	PF23414
Pele_DN139716_c0_g1	4	WD40_RFWD3	PF23419
Pele_DN139716_c0_g1	4	Beta-prop_NWD2_C	PF23586
Pele_DN139716_c0_g1	4	Beta-prop_EIPR1	PF23609
Pele_DN139716_c0_g1	4	Beta-prop_WDR11_2nd	PF23752
Pele_DN139716_c0_g1	4	Beta-prop_HPS5	PF23756
Pele_DN139716_c0_g1	4	Beta-prop_DCAF12	PF23760
Pele_DN139716_c0_g1	4	Beta-prop_DCAF4	PF23761
Pele_DN139716_c0_g1	4	Beta-prop_WDR75_2nd	PF23769
Pele_DN139716_c0_g1	4	Beta-prop_RIG_2nd	PF23775
Pele_DN139716_c0_g1	4	Beta-prop_SPT8	PF23798
Pele_DN139716_c0_g1	4	Beta-prop_WDR75_1st	PF23869
Pele_DN139716_c0_g1	4	Beta-prop_SCAP	PF24017
Pele_DN139716_c0_g1	4	Beta-prop_CAF1B_HIR1	PF24105
Pele_DN139716_c0_g1	4	WD40_MABP1-WDR62_1st	PF24780
Pele_DN139716_c0_g1	4	WDR55	PF24796
Pele_DN139716_c0_g1	4	EIF3I	PF24805
Pele_DN139716_c0_g1	4	WD40_CDC20-Fz	PF24807
Pele_DN139716_c0_g1	4	WD40_Prp19	PF24814
Pele_DN139716_c0_g1	4	WD40_WDHD1_1st	PF24817
Pele_DN139716_c0_g1	4	Beta-prop_TEP1_2nd	PF25047
Pele_DN139716_c0_g1	4	Beta-prop_TEP1_C	PF25048
Pele_DN139716_c0_g1	4	Beta-prop_WDR36-Utp21_2nd	PF25168
Pele_DN139716_c0_g1	4	Beta-prop_WDR36-Utp21_1st	PF25171
Pele_DN139716_c0_g1	4	Beta-prop_WDR3_2nd	PF25172
Pele_DN139716_c0_g1	4	Beta-prop_WDR3_1st	PF25173
Pele_DN139716_c0_g1	4	Beta-prop_THOC3	PF25174
Pele_DN139716_c0_g1	4	Beta-prop_WDR5	PF25175
Pele_DN139716_c0_g1	4	Beta-prop_WDR41	PF25178
Pele_DN139716_c0_g1	4	WD40_Gbeta	PF25391
Pele_DN139716_c0_g1	4	Beta-prop_Aladin	PF25460
Pele_DN139845_c0_g1	4	WD40	PF00400
Pele_DN139845_c0_g1	4	Rotamase	PF00639
Pele_DN139845_c0_g1	4	TB2_DP1_HVA22	PF03134
Pele_DN139845_c0_g1	4	WD40_2	PF19056
Pele_DN139845_c0_g1	4	CFAP43_N	PF23185
Pele_DN139845_c0_g1	4	Beta-prop_IFT122_1st	PF23381
Pele_DN139845_c0_g1	4	Beta-prop_IFT140_1st	PF23383
Pele_DN139845_c0_g1	4	Beta-prop_EML	PF23409
Pele_DN139845_c0_g1	4	Beta-prop_VPS8	PF23410
Pele_DN139845_c0_g1	4	Beta-prop_EML_2	PF23414
Pele_DN139845_c0_g1	4	Beta-prop_EIPR1	PF23609
Pele_DN139845_c0_g1	4	Beta-prop_RIG_2nd	PF23775
Pele_DN139845_c0_g1	4	Beta-prop_SPT8	PF23798
Pele_DN139845_c0_g1	4	WDR55	PF24796
Pele_DN139845_c0_g1	4	WD40_WDHD1_1st	PF24817
Pele_DN139845_c0_g1	4	Beta-prop_TEP1_2nd	PF25047
Pele_DN139845_c0_g1	4	Beta-prop_WDR36-Utp21_1st	PF25171
Pele_DN139845_c0_g1	4	Beta-prop_WDR3_2nd	PF25172
Pele_DN139845_c0_g1	4	Beta-prop_WDR3_1st	PF25173
Pele_DN139845_c0_g1	4	Beta-prop_THOC3	PF25174
Pele_DN139845_c0_g1	4	Beta-prop_WDR5	PF25175
Pele_DN140023_c0_g6	4	Kelch_1	PF01344
Pele_DN140023_c0_g6	4	Kelch_2	PF07646
Pele_DN140023_c0_g6	4	Beta-prop_FBX42	PF13415
Pele_DN140023_c0_g6	4	Beta-prop_Calicin	PF13964
Pele_DN140023_c0_g6	4	Kelch_KLHDC2_KLHL20_DRC7	PF24681
Pele_DN140023_c0_g6	4	Kelch_FKB95	PF25210
Pele_DN140046_c0_g1	4	zf-C2H2	PF00096
Pele_DN140046_c0_g1	4	FYVE	PF01363
Pele_DN140046_c0_g1	4	FeoB_N	PF02421
Pele_DN140046_c0_g1	4	Zn_ribbon_9	PF02591
Pele_DN140046_c0_g1	4	TGS	PF02824
Pele_DN140046_c0_g1	4	YchF-GTPase_C	PF06071
Pele_DN140046_c0_g1	4	TrbI_Ftype	PF09677
Pele_DN140046_c0_g1	4	Zn_ribbon_8	PF09723
Pele_DN140046_c0_g1	4	zf-C2H2_4	PF13894
Pele_DN140046_c0_g1	4	TRAF6_Z2	PF18048
Pele_DN140046_c0_g1	4	Nairovirus_NSm	PF20728
Pele_DN140046_c0_g1	4	DUF7405	PF24152
Pele_DN140046_c0_g1	4	YonJ_N	PF27386
Pele_DN140273_c0_g1	4	LRR_1	PF00560
Pele_DN140273_c0_g1	4	LRRNT	PF01462
Pele_DN140273_c0_g1	4	LRR_4	PF12799
Pele_DN140273_c0_g1	4	LRR_5	PF13306
Pele_DN140273_c0_g1	4	LRR_8	PF13855
Pele_DN140337_c0_g1	4	Zn_ribbon_RPB9	PF02150
Pele_DN140337_c0_g1	4	zf-MIZ	PF02891
Pele_DN140337_c0_g1	4	Zn_ribbon_ZPR1	PF03367
Pele_DN140337_c0_g1	4	DUF629	PF04780
Pele_DN140337_c0_g1	4	Baculo_IE-1	PF05290
Pele_DN140337_c0_g1	4	zf-met	PF12874
Pele_DN140337_c0_g1	4	zf-H2C2_2	PF13465
Pele_DN140337_c0_g1	4	zf-C2H2_4	PF13894
Pele_DN140337_c0_g1	4	zf-H2C2_5	PF13909
Pele_DN140337_c0_g1	4	Nairovirus_NSm	PF20728
Pele_DN140337_c0_g1	4	Zf-C2H2_ZNF451_C	PF23107
Pele_DN140337_c0_g1	4	zf-C2H2_2nd_ZNF462	PF23224
Pele_DN140337_c0_g1	4	zf-C2H2_7th_ZNF462	PF23225
Pele_DN140337_c0_g1	4	DUF7479	PF24292
Pele_DN140337_c0_g1	4	C2H2-zf_KIN17	PF25095
Pele_DN140401_c2_g2	4	SET	PF00856
Pele_DN140401_c2_g2	4	PRDM2_PR	PF21549
Pele_DN140428_c0_g1	4	GST_C	PF00043
Pele_DN140428_c0_g1	4	WD40	PF00400
Pele_DN140428_c0_g1	4	GST_N_2	PF13409
Pele_DN140428_c0_g1	4	GST_C_2	PF13410
Pele_DN140428_c0_g1	4	GST_N_3	PF13417
Pele_DN140428_c0_g1	4	SVWC	PF15430
Pele_DN140428_c0_g1	4	GST_C_7	PF22041
Pele_DN140428_c0_g1	4	Beta-prop_IFT122_1st	PF23381
Pele_DN140428_c0_g1	4	Beta-prop_WDR19_1st	PF23389
Pele_DN140428_c0_g1	4	Beta-prop_HPS5	PF23756
Pele_DN140428_c0_g1	4	Beta-prop_WDR36-Utp21_1st	PF25171
Pele_DN140428_c0_g1	4	Beta-prop_WDR3_1st	PF25173
Pele_DN140428_c0_g1	4	Beta-prop_THOC3	PF25174
Pele_DN140428_c0_g1	4	Tricorn_2nd	PF26550
Pele_DN140676_c0_g1	4	Histone	PF00125
Pele_DN140676_c0_g1	4	CBFD_NFYB_HMF	PF00808
Pele_DN140676_c0_g1	4	FapA	PF03961
Pele_DN140676_c0_g1	4	TMEM120A-B	PF07851
Pele_DN140676_c0_g1	4	DUF1664	PF07889
Pele_DN140676_c0_g1	4	cwf21	PF08312
Pele_DN140676_c0_g1	4	STX6_10_61_N	PF09177
Pele_DN140916_c3_g2	4	IL2RB_N1	PF18707
Pele_DN141326_c0_g1	4	Hydrolase	PF00702
Pele_DN141326_c0_g1	4	GDA1_CD39	PF01150
Pele_DN141326_c0_g1	4	Acid_PPase	PF12689
Pele_DN141326_c0_g1	4	RBD_AKAP-17A	PF25015
Pele_DN141806_c0_g1	4	MORN	PF02493
Pele_DN141806_c0_g1	4	Cadherin-like	PF12733
Pele_DN141858_c0_g1	4	Thioredoxin	PF00085
Pele_DN141858_c0_g1	4	CLP_protease	PF00574
Pele_DN141858_c0_g1	4	AhpC-TSA	PF00578
Pele_DN141858_c0_g1	4	Apolipoprotein	PF01442
Pele_DN141858_c0_g1	4	Exonuc_VII_L	PF02601
Pele_DN141858_c0_g1	4	Prominin	PF05478
Pele_DN141858_c0_g1	4	Laminin_II	PF06009
Pele_DN141858_c0_g1	4	DUF1664	PF07889
Pele_DN141858_c0_g1	4	Redoxin	PF08534
Pele_DN141858_c0_g1	4	Trimer_CC	PF08954
Pele_DN141858_c0_g1	4	DUF2563	PF10817
Pele_DN141858_c0_g1	4	OST-HTH	PF12872
Pele_DN141858_c0_g1	4	Thioredoxin_2	PF13098
Pele_DN141858_c0_g1	4	TraF	PF13728
Pele_DN141858_c0_g1	4	Thioredoxin_9	PF14595
Pele_DN141858_c0_g1	4	CLZ	PF16526
Pele_DN142530_c0_g1	4	GLYCAM-1	PF05242
Pele_DN142530_c0_g1	4	ANAPC4_WD40	PF12894
Pele_DN142530_c0_g1	4	GST_N_3	PF13417
Pele_DN142530_c0_g1	4	Metal_resist	PF13801
Pele_DN142530_c0_g1	4	DUF6815	PF20668
Pele_DN142530_c0_g1	4	RBD_ZCCHC3_2nd	PF23058
Pele_DN142530_c0_g1	4	WD40_WDHD1_1st	PF24817
Pele_DN142530_c0_g1	4	THR4_C	PF24857
Pele_DN142530_c0_g1	4	Beta-prop_THOC3	PF25174
Pele_DN142530_c0_g1	4	PTPase	PF25516
Pele_DN142530_c0_g1	4	Thioredoxin-like_DJC16_3rd	PF26968
Pele_DN142562_c0_g4	4	CBM_14	PF01607
Pele_DN142562_c0_g4	4	EGF_2	PF07974
Pele_DN142562_c0_g4	4	EGF_3	PF12947
Pele_DN142562_c0_g4	4	DUF5401	PF17380
Pele_DN142562_c0_g4	4	EGF_Teneurin	PF23106
Pele_DN142634_c0_g1	4	Tropomyosin	PF00261
Pele_DN142634_c0_g1	4	Syntaxin	PF00804
Pele_DN142634_c0_g1	4	Presenilin	PF01080
Pele_DN142634_c0_g1	4	Arteri_nucleo	PF01481
Pele_DN142634_c0_g1	4	V_ATPase_I	PF01496
Pele_DN142634_c0_g1	4	Herpes_UL6	PF01763
Pele_DN142634_c0_g1	4	HALZ	PF02183
Pele_DN142634_c0_g1	4	Exonuc_VII_L	PF02601
Pele_DN142634_c0_g1	4	Perilipin	PF03036
Pele_DN142634_c0_g1	4	OmpH	PF03938
Pele_DN142634_c0_g1	4	FapA	PF03961
Pele_DN142634_c0_g1	4	Vps52_CC	PF04129
Pele_DN142634_c0_g1	4	COG3_N	PF04136
Pele_DN142634_c0_g1	4	Zn_peptidase	PF04228
Pele_DN142634_c0_g1	4	FTCD_C	PF04961
Pele_DN142634_c0_g1	4	DivIC	PF04977
Pele_DN142634_c0_g1	4	TACC_C	PF05010
Pele_DN142634_c0_g1	4	FlaC_arch	PF05377
Pele_DN142634_c0_g1	4	DegS	PF05384
Pele_DN142634_c0_g1	4	Allexi_40kDa	PF05549
Pele_DN142634_c0_g1	4	CCDC22_CC	PF05667
Pele_DN142634_c0_g1	4	WEMBL	PF05701
Pele_DN142634_c0_g1	4	Phage_GPO	PF05929
Pele_DN142634_c0_g1	4	ZapB	PF06005
Pele_DN142634_c0_g1	4	Laminin_II	PF06009
Pele_DN142634_c0_g1	4	YabA	PF06156
Pele_DN142634_c0_g1	4	EzrA	PF06160
Pele_DN142634_c0_g1	4	UPF0242	PF06785
Pele_DN142634_c0_g1	4	Fez1	PF06818
Pele_DN142634_c0_g1	4	bZIP_2	PF07716
Pele_DN142634_c0_g1	4	DUF1635	PF07795
Pele_DN142634_c0_g1	4	TMEM120A-B	PF07851
Pele_DN142634_c0_g1	4	DUF1664	PF07889
Pele_DN142634_c0_g1	4	Spc24	PF08286
Pele_DN142634_c0_g1	4	ATG16	PF08614
Pele_DN142634_c0_g1	4	Fib_alpha	PF08702
Pele_DN142634_c0_g1	4	Macoilin	PF09726
Pele_DN142634_c0_g1	4	Golgin_A5	PF09787
