"geneID"	"sources"
"Pdum_DN7784_c1_g1"	"Domain"
"Pdum_DN7785_c0_g1"	"Domain"
"Pdum_DN7788_c0_g3"	"Domain"
"Pdum_DN78005_c0_g1"	"Domain"
"Pdum_DN78005_c0_g2"	"Domain"
"Pdum_DN78067_c0_g1"	"Domain"
"Pdum_DN7820_c0_g1"	"Domain"
"Pdum_DN7836_c0_g2"	"Domain"
"Pdum_DN7890_c0_g1"	"Domain"
"Pdum_DN7909_c1_g1"	"Domain"
"Pdum_DN7913_c0_g1"	"Domain"
"Pdum_DN79334_c0_g1"	"Domain"
"Pdum_DN7935_c0_g1"	"Domain"
"Pdum_DN793_c0_g1"	"Domain"
"Pdum_DN7970_c0_g1"	"Domain"
"Pdum_DN7972_c0_g1"	"Domain"
"Pdum_DN7985_c0_g1"	"Domain"
"Pdum_DN8008_c0_g1"	"Domain"
"Pdum_DN8024_c1_g1"	"Domain"
"Pdum_DN8024_c1_g2"	"Domain"
"Pdum_DN80300_c0_g1"	"Domain"
"Pdum_DN80488_c0_g1"	"Domain"
"Pdum_DN80639_c0_g1"	"Domain"
"Pdum_DN8064_c0_g1"	"Domain"
"Pdum_DN808_c0_g1"	"Domain"
"Pdum_DN811_c0_g1"	"Domain"
"Pdum_DN8120_c0_g1"	"Domain"
"Pdum_DN81416_c0_g1"	"Domain"
"Pdum_DN814_c0_g1"	"Domain"
"Pdum_DN8202_c0_g1"	"Domain"
"Pdum_DN82044_c0_g2"	"Domain"
"Pdum_DN8215_c0_g1"	"Domain"
"Pdum_DN82240_c0_g1"	"Domain"
"Pdum_DN82262_c0_g1"	"Domain"
"Pdum_DN8237_c1_g2"	"Domain"
"Pdum_DN82692_c1_g1"	"Domain"
"Pdum_DN82958_c0_g1"	"Domain"
"Pdum_DN82959_c0_g1"	"Domain"
"Pdum_DN8295_c3_g1"	"Domain"
"Pdum_DN82994_c0_g1"	"Domain"
"Pdum_DN83021_c0_g1"	"Domain"
"Pdum_DN83044_c0_g1"	"Domain"
"Pdum_DN830_c0_g1"	"Domain"
"Pdum_DN8316_c0_g1"	"Domain"
"Pdum_DN8325_c1_g1"	"Domain"
"Pdum_DN8357_c0_g1"	"Domain"
"Pdum_DN8383_c0_g2"	"Domain"
"Pdum_DN8399_c0_g1"	"Domain"
"Pdum_DN840_c0_g1"	"Domain"
"Pdum_DN8426_c0_g1"	"Domain"
"Pdum_DN8434_c0_g1"	"Domain"
"Pdum_DN84383_c0_g1"	"Domain"
"Pdum_DN8439_c0_g1"	"Domain"
"Pdum_DN8467_c0_g1"	"Domain"
"Pdum_DN8475_c0_g1"	"Domain"
"Pdum_DN8478_c0_g1"	"Domain"
"Pdum_DN8497_c0_g1"	"Domain"
"Pdum_DN85210_c0_g2"	"Domain"
"Pdum_DN8539_c0_g1"	"Domain"
"Pdum_DN8597_c0_g1"	"Domain"
"Pdum_DN8598_c0_g1"	"Domain"
"Pdum_DN8609_c0_g1"	"Domain"
"Pdum_DN86109_c0_g2"	"Domain"
"Pdum_DN8618_c0_g1"	"Domain"
"Pdum_DN8620_c0_g1"	"Domain"
"Pdum_DN8641_c0_g2"	"Domain"
"Pdum_DN86489_c0_g1"	"Domain"
"Pdum_DN864_c2_g1"	"Domain"
"Pdum_DN8666_c0_g1"	"Domain"
"Pdum_DN866_c0_g1"	"Domain"
"Pdum_DN8680_c0_g1"	"Domain"
"Pdum_DN8682_c0_g1"	"Domain"
"Pdum_DN8682_c0_g2"	"Domain"
"Pdum_DN8682_c1_g1"	"Domain"
"Pdum_DN87036_c0_g1"	"Domain"
"Pdum_DN8716_c0_g1"	"Domain"
"Pdum_DN8763_c0_g1"	"Domain"
"Pdum_DN87715_c0_g1"	"Domain"
"Pdum_DN8772_c0_g1"	"Domain"
"Pdum_DN8779_c0_g1"	"Domain"
"Pdum_DN8786_c2_g1"	"Domain"
"Pdum_DN8790_c0_g1"	"Domain"
"Pdum_DN879_c0_g1"	"Domain"
"Pdum_DN88550_c0_g1"	"Domain"
"Pdum_DN8856_c0_g1"	"Domain"
"Pdum_DN8878_c0_g1"	"Domain"
"Pdum_DN8882_c0_g1"	"Domain"
"Pdum_DN8924_c1_g1"	"Domain"
"Pdum_DN8925_c0_g1"	"Domain"
"Pdum_DN8951_c0_g1"	"Domain"
"Pdum_DN8966_c0_g1"	"Domain"
"Pdum_DN8983_c0_g2"	"Domain"
"Pdum_DN8983_c1_g2"	"Domain"
"Pdum_DN899_c0_g1"	"Domain"
"Pdum_DN9001_c0_g1"	"Domain"
"Pdum_DN9049_c1_g1"	"Domain"
"Pdum_DN90_c0_g2"	"Domain"
"Pdum_DN9107_c0_g1"	"Domain"
"Pdum_DN9114_c0_g1"	"Domain"
"Pdum_DN9118_c0_g1"	"Domain"
"Pdum_DN9132_c0_g1"	"Domain"
"Pdum_DN9173_c0_g1"	"Domain"
"Pdum_DN917_c0_g1"	"Domain"
"Pdum_DN9185_c0_g1"	"Domain"
"Pdum_DN91_c0_g1"	"Domain"
"Pdum_DN9205_c0_g1"	"Domain"
"Pdum_DN921_c1_g1"	"Domain"
"Pdum_DN921_c3_g1"	"Domain"
"Pdum_DN9252_c0_g1"	"Domain"
"Pdum_DN926_c0_g2"	"Domain"
"Pdum_DN92711_c0_g2"	"Domain"
"Pdum_DN92722_c1_g1"	"Domain"
"Pdum_DN9280_c0_g1"	"Domain"
"Pdum_DN93056_c0_g1"	"Domain"
"Pdum_DN93177_c0_g1"	"Domain"
"Pdum_DN9319_c0_g1"	"Domain"
"Pdum_DN931_c0_g1"	"Domain"
"Pdum_DN9374_c0_g1"	"Domain"
"Pdum_DN9393_c0_g1"	"Domain"
"Pdum_DN945_c0_g1"	"Domain"
"Pdum_DN947_c0_g1"	"Domain"
"Pdum_DN9492_c0_g2"	"Domain"
"Pdum_DN950_c1_g1"	"Domain"
"Pdum_DN950_c2_g1"	"Domain"
"Pdum_DN9516_c0_g1"	"Domain"
"Pdum_DN952_c1_g1"	"Domain"
"Pdum_DN9585_c0_g1"	"Domain"
"Pdum_DN9586_c0_g1"	"Domain"
"Pdum_DN958_c0_g1"	"Domain"
"Pdum_DN9596_c0_g1"	"Domain"
"Pdum_DN9596_c1_g1"	"Domain"
"Pdum_DN96014_c0_g1"	"Domain"
"Pdum_DN96332_c0_g2"	"Domain"
"Pdum_DN963_c0_g1"	"Domain"
"Pdum_DN9677_c0_g2"	"Domain"
"Pdum_DN96784_c0_g2"	"Domain"
"Pdum_DN96784_c0_g4"	"Domain"
"Pdum_DN9678_c1_g1"	"Domain"
"Pdum_DN9749_c0_g1"	"Domain"
"Pdum_DN976_c0_g1"	"Domain"
"Pdum_DN9781_c0_g1"	"Domain"
"Pdum_DN9792_c1_g1"	"Domain"
"Pdum_DN98316_c0_g1"	"Domain"
"Pdum_DN983_c0_g1"	"Domain"
"Pdum_DN98451_c0_g1"	"Domain"
"Pdum_DN9851_c0_g1"	"Domain"
"Pdum_DN9889_c0_g1"	"Domain"
"Pdum_DN9904_c0_g1"	"Domain"
"Pdum_DN9933_c1_g1"	"Domain"
"Pdum_DN9938_c0_g1"	"Domain"
"Pdum_DN9969_c0_g1"	"Domain"
"Pdum_DN9970_c0_g1"	"Domain"
